torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:37:57,523 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:51:22,346 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 51, 22, 346070), 'cpu_utilization': 54.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:51:22,346 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 51, 22, 346070), 'cpu_utilization': 54.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:52:14,045 | client.py:82 | Instance i-0f573cd4fa17317c5 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 52, 14, 44909), 'cpu_utilization': 52.0}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:52:14,045 | client.py:82 | Instance i-0f573cd4fa17317c5 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 52, 14, 44909), 'cpu_utilization': 52.0}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:52:49,778 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 52, 49, 777649), 'cpu_utilization': 53.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:52:49,778 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 52, 49, 777649), 'cpu_utilization': 53.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:53:49,878 | client.py:82 | Instance i-0f573cd4fa17317c5 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 53, 49, 878548), 'cpu_utilization': 51.7}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:53:49,878 | client.py:82 | Instance i-0f573cd4fa17317c5 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 53, 49, 878548), 'cpu_utilization': 51.7}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:54:44,720 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 54, 44, 719737), 'cpu_utilization': 53.5}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:54:44,720 | client.py:104 | Instance i-0f573cd4fa17317c5 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 54, 44, 719737), 'cpu_utilization': 53.5}
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 19:54:45,870 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 19:54:45,870 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:54:45,871 | app.py:215 | Disconnect and shut down
torch-FedAdaGrad-run | INFO flwr 2023-12-01 19:54:45,871 | app.py:215 | Disconnect and shut down
