torch-FedAvgM-run | INFO flwr 2023-12-01 19:16:33,718 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvgM-run | INFO flwr 2023-12-01 19:23:36,050 | client.py:82 | Instance i-0912cc1bebaad6fad : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 23, 36, 50685), 'cpu_utilization': 54.5}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:24:17,789 | client.py:104 | Instance i-0912cc1bebaad6fad : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 24, 17, 788858), 'cpu_utilization': 54.5}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:24:54,210 | client.py:82 | Instance i-0912cc1bebaad6fad : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 24, 54, 209810), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:26:04,470 | client.py:104 | Instance i-0912cc1bebaad6fad : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 26, 4, 470721), 'cpu_utilization': 31.4}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:26:24,772 | client.py:82 | Instance i-0912cc1bebaad6fad : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 26, 24, 772551), 'cpu_utilization': 53.4}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:27:25,630 | client.py:104 | Instance i-0912cc1bebaad6fad : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 27, 25, 630452), 'cpu_utilization': 53.7}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:28:09,328 | client.py:82 | Instance i-0912cc1bebaad6fad : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 28, 9, 328181), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:29:05,776 | client.py:104 | Instance i-0912cc1bebaad6fad : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 29, 5, 776561), 'cpu_utilization': 31.1}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:29:26,575 | client.py:82 | Instance i-0912cc1bebaad6fad : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 29, 26, 574951), 'cpu_utilization': 53.7}
torch-FedAvgM-run | INFO flwr 2023-12-01 19:30:35,427 | client.py:104 | Instance i-0912cc1bebaad6fad : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 30, 35, 427102), 'cpu_utilization': 30.8}
torch-FedAvgM-run | DEBUG flwr 2023-12-01 19:30:36,810 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | INFO flwr 2023-12-01 19:30:36,810 | app.py:215 | Disconnect and shut down
