torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:43:17,493 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:51:51,556 | client.py:104 | Instance i-076f1b51ca7bf2e2f : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 51, 51, 556208), 'cpu_utilization': 53.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:15,541 | client.py:82 | Instance i-076f1b51ca7bf2e2f : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 15, 541395), 'cpu_utilization': 52.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:12,861 | client.py:104 | Instance i-076f1b51ca7bf2e2f : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 12, 860903), 'cpu_utilization': 53.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:26,045 | client.py:82 | Instance i-076f1b51ca7bf2e2f : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 26, 45733), 'cpu_utilization': 52.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:33,402 | client.py:104 | Instance i-076f1b51ca7bf2e2f : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 33, 402408), 'cpu_utilization': 54.3}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:55:11,033 | client.py:82 | Instance i-076f1b51ca7bf2e2f : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 55, 11, 33280), 'cpu_utilization': 53.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:12,997 | client.py:104 | Instance i-076f1b51ca7bf2e2f : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 12, 997064), 'cpu_utilization': 53.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:37,341 | client.py:82 | Instance i-076f1b51ca7bf2e2f : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 37, 341199), 'cpu_utilization': 52.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:45,203 | client.py:104 | Instance i-076f1b51ca7bf2e2f : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 57, 45, 203620), 'cpu_utilization': 54.1}
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 16:57:56,304 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:56,304 | app.py:215 | Disconnect and shut down
