torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:43:07,502 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:50:36,829 | client.py:82 | Instance i-0819cce4bce0304a2 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 50, 36, 829314), 'cpu_utilization': 54.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:01,511 | client.py:104 | Instance i-0819cce4bce0304a2 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 1, 511748), 'cpu_utilization': 53.7}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:14,943 | client.py:82 | Instance i-0819cce4bce0304a2 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 14, 943302), 'cpu_utilization': 55.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:04,406 | client.py:104 | Instance i-0819cce4bce0304a2 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 4, 406348), 'cpu_utilization': 53.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:26,701 | client.py:82 | Instance i-0819cce4bce0304a2 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 26, 701618), 'cpu_utilization': 55.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:31,989 | client.py:104 | Instance i-0819cce4bce0304a2 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 31, 988838), 'cpu_utilization': 55.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:59,546 | client.py:82 | Instance i-0819cce4bce0304a2 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 59, 546546), 'cpu_utilization': 54.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:22,816 | client.py:104 | Instance i-0819cce4bce0304a2 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 22, 816092), 'cpu_utilization': 49.2}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:49,070 | client.py:82 | Instance i-0819cce4bce0304a2 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 49, 70620), 'cpu_utilization': 55.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:54,542 | client.py:104 | Instance i-0819cce4bce0304a2 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 57, 54, 542474), 'cpu_utilization': 51.1}
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 16:57:56,302 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:56,302 | app.py:215 | Disconnect and shut down
