torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:43:17,388 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:49:06,468 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 49, 6, 468374), 'cpu_utilization': 52.8}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:50:13,113 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 50, 13, 113531), 'cpu_utilization': 53.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:50:50,729 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 50, 50, 729808), 'cpu_utilization': 52.3}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:51:51,132 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 51, 51, 132544), 'cpu_utilization': 53.7}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:15,663 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 15, 663245), 'cpu_utilization': 52.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:59,094 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 59, 94734), 'cpu_utilization': 57.5}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:25,938 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 25, 938542), 'cpu_utilization': 52.2}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:43,762 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 43, 762074), 'cpu_utilization': 35.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:58,356 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 58, 356230), 'cpu_utilization': 52.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:23,903 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 23, 903251), 'cpu_utilization': 53.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:36,864 | client.py:82 | Instance i-0d66badcdc5ff7b4b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 36, 864719), 'cpu_utilization': 52.1}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:54,207 | client.py:104 | Instance i-0d66badcdc5ff7b4b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 57, 54, 207598), 'cpu_utilization': 28.7}
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 16:57:56,304 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:56,304 | app.py:215 | Disconnect and shut down
