torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:43:17,430 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:52:28,143 | client.py:82 | Instance i-09203708ae4adf4ff : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 52, 28, 143776), 'cpu_utilization': 54.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:01,265 | client.py:104 | Instance i-09203708ae4adf4ff : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 1, 265411), 'cpu_utilization': 55.4}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:53:37,713 | client.py:82 | Instance i-09203708ae4adf4ff : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 53, 37, 713354), 'cpu_utilization': 55.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:33,252 | client.py:104 | Instance i-09203708ae4adf4ff : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 33, 252769), 'cpu_utilization': 44.9}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:54:58,372 | client.py:82 | Instance i-09203708ae4adf4ff : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 54, 58, 371961), 'cpu_utilization': 55.0}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:11,571 | client.py:104 | Instance i-09203708ae4adf4ff : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 11, 571491), 'cpu_utilization': 53.8}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:56:36,733 | client.py:82 | Instance i-09203708ae4adf4ff : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 56, 36, 733098), 'cpu_utilization': 54.6}
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:43,152 | client.py:104 | Instance i-09203708ae4adf4ff : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 57, 43, 152577), 'cpu_utilization': 54.2}
torch-FedAdaGrad-run | DEBUG flwr 2023-12-01 16:57:56,311 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-12-01 16:57:56,311 | app.py:215 | Disconnect and shut down
