torch-FedAvg-run | INFO flwr 2023-12-01 16:14:43,838 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvg-run | INFO flwr 2023-12-01 16:23:41,043 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 23, 41, 43127), 'cpu_utilization': 53.4}
torch-FedAvg-run | INFO flwr 2023-12-01 16:24:25,586 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 24, 25, 585873), 'cpu_utilization': 30.2}
torch-FedAvg-run | INFO flwr 2023-12-01 16:24:46,034 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 24, 46, 34025), 'cpu_utilization': 53.6}
torch-FedAvg-run | INFO flwr 2023-12-01 16:25:47,467 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 25, 47, 467166), 'cpu_utilization': 53.8}
torch-FedAvg-run | INFO flwr 2023-12-01 16:26:16,810 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 26, 16, 810126), 'cpu_utilization': 53.5}
torch-FedAvg-run | INFO flwr 2023-12-01 16:27:17,634 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 27, 17, 634557), 'cpu_utilization': 54.3}
torch-FedAvg-run | INFO flwr 2023-12-01 16:27:56,893 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 27, 56, 893752), 'cpu_utilization': 53.4}
torch-FedAvg-run | INFO flwr 2023-12-01 16:28:37,641 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 16, 28, 37, 641631), 'cpu_utilization': 54.7}
torch-FedAvg-run | DEBUG flwr 2023-12-01 16:28:49,521 | connection.py:139 | gRPC channel closed
torch-FedAvg-run | INFO flwr 2023-12-01 16:28:49,522 | app.py:215 | Disconnect and shut down
