torch-FedAvg-run | INFO flwr 2023-12-01 19:02:31,923 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvg-run | INFO flwr 2023-12-01 19:07:40,311 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 7, 40, 311741), 'cpu_utilization': 54.4}
torch-FedAvg-run | INFO flwr 2023-12-01 19:08:04,616 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 8, 4, 616022), 'cpu_utilization': 53.9}
torch-FedAvg-run | INFO flwr 2023-12-01 19:08:53,160 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 8, 53, 160252), 'cpu_utilization': 53.6}
torch-FedAvg-run | INFO flwr 2023-12-01 19:09:19,422 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 9, 19, 422312), 'cpu_utilization': 53.9}
torch-FedAvg-run | INFO flwr 2023-12-01 19:10:31,613 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 10, 31, 613532), 'cpu_utilization': 54.4}
torch-FedAvg-run | INFO flwr 2023-12-01 19:11:05,455 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 11, 5, 455511), 'cpu_utilization': 53.7}
torch-FedAvg-run | INFO flwr 2023-12-01 19:12:18,540 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 12, 18, 539929), 'cpu_utilization': 54.5}
torch-FedAvg-run | INFO flwr 2023-12-01 19:12:44,343 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 12, 44, 343462), 'cpu_utilization': 53.8}
torch-FedAvg-run | INFO flwr 2023-12-01 19:13:33,195 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 13, 33, 195525), 'cpu_utilization': 53.6}
torch-FedAvg-run | INFO flwr 2023-12-01 19:14:10,366 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 14, 10, 365972), 'cpu_utilization': 53.6}
torch-FedAvg-run | INFO flwr 2023-12-01 19:14:55,654 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 14, 55, 654571), 'cpu_utilization': 54.6}
torch-FedAvg-run | INFO flwr 2023-12-01 19:15:19,845 | client.py:82 | Instance i-09af65ac22bd1154b : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 15, 19, 845442), 'cpu_utilization': 53.5}
torch-FedAvg-run | INFO flwr 2023-12-01 19:16:13,443 | client.py:104 | Instance i-09af65ac22bd1154b : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 19, 16, 13, 443580), 'cpu_utilization': 54.0}
torch-FedAvg-run | DEBUG flwr 2023-12-01 19:16:33,462 | connection.py:139 | gRPC channel closed
torch-FedAvg-run | INFO flwr 2023-12-01 19:16:33,462 | app.py:215 | Disconnect and shut down
