torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:34:39,038 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:41:39,989 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 41, 39, 989003), 'cpu_utilization': 54.7}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:42:11,649 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 42, 11, 648895), 'cpu_utilization': 54.3}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:10,337 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 10, 337671), 'cpu_utilization': 44.4}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:39,525 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 39, 525005), 'cpu_utilization': 53.9}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:19,020 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 19, 20039), 'cpu_utilization': 54.5}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:41,961 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 41, 961437), 'cpu_utilization': 53.2}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:21,373 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 21, 372976), 'cpu_utilization': 44.7}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:51,556 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 51, 555933), 'cpu_utilization': 53.2}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:46:49,385 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 46, 49, 385749), 'cpu_utilization': 54.4}
torch-FedAdaGrad-run | DEBUG flwr 2023-11-26 13:47:02,514 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:47:02,514 | app.py:215 | Disconnect and shut down
