torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:34:39,076 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:42:13,690 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 42, 13, 689954), 'cpu_utilization': 53.2}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:10,149 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 10, 149119), 'cpu_utilization': 49.0}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:42,388 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 42, 387804), 'cpu_utilization': 53.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:19,647 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 19, 647560), 'cpu_utilization': 55.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:41,681 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 41, 681721), 'cpu_utilization': 53.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:19,270 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 19, 269852), 'cpu_utilization': 55.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:53,587 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 53, 587322), 'cpu_utilization': 52.8}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:46:51,004 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 46, 51, 4183), 'cpu_utilization': 54.0}
torch-FedAdaGrad-run | DEBUG flwr 2023-11-26 13:47:02,516 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:47:02,516 | app.py:215 | Disconnect and shut down
