torch-FedAdam-run | INFO flwr 2023-12-01 16:57:56,500 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | INFO flwr 2023-12-01 17:02:25,010 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 2, 25, 10386), 'cpu_utilization': 53.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:02:25,010 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 2, 25, 10386), 'cpu_utilization': 53.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:18,194 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 18, 194700), 'cpu_utilization': 53.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:18,194 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 18, 194700), 'cpu_utilization': 53.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:41,822 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 41, 822576), 'cpu_utilization': 53.9}
torch-FedAdam-run | INFO flwr 2023-12-01 17:03:41,822 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 3, 41, 822576), 'cpu_utilization': 53.9}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:30,679 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 30, 678851), 'cpu_utilization': 53.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:30,679 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 30, 678851), 'cpu_utilization': 53.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:55,330 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 55, 330114), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:04:55,330 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 4, 55, 330114), 'cpu_utilization': 53.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:14,627 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 14, 627139), 'cpu_utilization': 44.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:14,627 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 14, 627139), 'cpu_utilization': 44.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:27,371 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 27, 371356), 'cpu_utilization': 54.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:06:27,371 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 6, 27, 371356), 'cpu_utilization': 54.0}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:35,495 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 35, 494938), 'cpu_utilization': 30.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:35,495 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 35, 494938), 'cpu_utilization': 30.1}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:48,796 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 48, 795978), 'cpu_utilization': 54.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:48,796 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 48, 795978), 'cpu_utilization': 54.7}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:43,709 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 43, 709242), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:43,709 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 43, 709242), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:00,536 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 0, 536260), 'cpu_utilization': 54.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:00,536 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 0, 536260), 'cpu_utilization': 54.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:54,484 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 54, 483789), 'cpu_utilization': 46.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:54,484 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 54, 483789), 'cpu_utilization': 46.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:10,898 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 10, 898614), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:10,898 | client.py:82 | Instance i-0f581a0ca3e93880d : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 10, 898614), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:59,594 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 59, 594697), 'cpu_utilization': 54.3}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:59,594 | client.py:104 | Instance i-0f581a0ca3e93880d : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 59, 594697), 'cpu_utilization': 54.3}
torch-FedAdam-run | DEBUG flwr 2023-12-01 17:11:07,590 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | DEBUG flwr 2023-12-01 17:11:07,590 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:07,591 | app.py:215 | Disconnect and shut down
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:07,591 | app.py:215 | Disconnect and shut down
