torch-FedAdam-run | INFO flwr 2023-12-01 16:57:56,520 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdam-run | INFO flwr 2023-12-01 17:07:54,792 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 7, 54, 792001), 'cpu_utilization': 53.6}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:36,836 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 36, 836002), 'cpu_utilization': 54.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:08:36,836 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 8, 36, 836002), 'cpu_utilization': 54.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:05,973 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 5, 973644), 'cpu_utilization': 53.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:05,973 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 5, 973644), 'cpu_utilization': 53.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:48,396 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 48, 396654), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:09:48,396 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 9, 48, 396654), 'cpu_utilization': 53.8}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:16,298 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 16, 298040), 'cpu_utilization': 53.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:10:16,298 | client.py:82 | Instance i-0bdd7b8ae25642919 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 10, 16, 298040), 'cpu_utilization': 53.5}
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:06,314 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 11, 6, 314356), 'cpu_utilization': 54.4}
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:06,314 | client.py:104 | Instance i-0bdd7b8ae25642919 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 12, 1, 17, 11, 6, 314356), 'cpu_utilization': 54.4}
torch-FedAdam-run | DEBUG flwr 2023-12-01 17:11:07,583 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | DEBUG flwr 2023-12-01 17:11:07,583 | connection.py:139 | gRPC channel closed
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:07,584 | app.py:215 | Disconnect and shut down
torch-FedAdam-run | INFO flwr 2023-12-01 17:11:07,584 | app.py:215 | Disconnect and shut down
