torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:34:39,079 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:39:56,173 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 39, 56, 173395), 'cpu_utilization': 52.8}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:40:41,138 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 40, 41, 138185), 'cpu_utilization': 29.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:41:06,916 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 41, 6, 916471), 'cpu_utilization': 53.2}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:41:43,463 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 41, 43, 463100), 'cpu_utilization': 53.7}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:42:17,073 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 42, 17, 73397), 'cpu_utilization': 52.8}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:20,639 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 20, 638883), 'cpu_utilization': 30.0}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:43:46,414 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 43, 46, 414221), 'cpu_utilization': 53.1}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:21,303 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 21, 303071), 'cpu_utilization': 54.5}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:44:46,772 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 44, 46, 772428), 'cpu_utilization': 53.0}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:31,635 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 31, 635469), 'cpu_utilization': 29.6}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:45:57,635 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 45, 57, 635448), 'cpu_utilization': 52.6}
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:47:01,260 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 47, 1, 259909), 'cpu_utilization': 30.5}
torch-FedAdaGrad-run | DEBUG flwr 2023-11-26 13:47:02,511 | connection.py:139 | gRPC channel closed
torch-FedAdaGrad-run | INFO flwr 2023-11-26 13:47:02,512 | app.py:215 | Disconnect and shut down
