torch-FedAvgM-run | INFO flwr 2023-11-26 13:22:03,598 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:43,472 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 43, 472378), 'cpu_utilization': 54.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:23,876 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 23, 876028), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:23,876 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 23, 876028), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:46,968 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 46, 968211), 'cpu_utilization': 50.8}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:46,968 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 46, 968211), 'cpu_utilization': 50.8}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:25,141 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 25, 140883), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:25,141 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 25, 140883), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:46,243 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 46, 243527), 'cpu_utilization': 54.1}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:46,243 | client.py:82 | Instance i-08991c2a51655fb63 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 46, 243527), 'cpu_utilization': 54.1}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:26,627 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 26, 627294), 'cpu_utilization': 50.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:26,627 | client.py:104 | Instance i-08991c2a51655fb63 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 26, 627294), 'cpu_utilization': 50.9}
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,895 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,895 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,895 | app.py:215 | Disconnect and shut down
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,895 | app.py:215 | Disconnect and shut down
