torch-FedAvgM-run | INFO flwr 2023-11-26 13:22:03,599 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvgM-run | INFO flwr 2023-11-26 13:28:55,456 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 28, 55, 456298), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:28:55,456 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 28, 55, 456298), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:29:54,089 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 29, 54, 89568), 'cpu_utilization': 54.4}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:29:54,089 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 29, 54, 89568), 'cpu_utilization': 54.4}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:25,485 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 25, 485260), 'cpu_utilization': 53.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:25,485 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 25, 485260), 'cpu_utilization': 53.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:24,338 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 24, 338012), 'cpu_utilization': 54.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:24,338 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 24, 338012), 'cpu_utilization': 54.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:45,231 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 45, 231172), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:45,231 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 45, 231172), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:23,743 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 23, 743506), 'cpu_utilization': 48.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:23,743 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 23, 743506), 'cpu_utilization': 48.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:46,113 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 46, 112815), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:46,113 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 46, 112815), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:25,678 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 25, 678508), 'cpu_utilization': 54.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:25,678 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 25, 678508), 'cpu_utilization': 54.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:47,876 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 47, 876666), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:47,876 | client.py:82 | Instance i-083cac643d68b8b92 : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 47, 876666), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:27,220 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 27, 220723), 'cpu_utilization': 54.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:27,220 | client.py:104 | Instance i-083cac643d68b8b92 : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 27, 220723), 'cpu_utilization': 54.3}
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,906 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,906 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,907 | app.py:215 | Disconnect and shut down
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,907 | app.py:215 | Disconnect and shut down
