torch-FedAvgM-run | INFO flwr 2023-11-26 13:22:03,609 | grpc.py:49 | Opened insecure gRPC connection (no certificates were passed)
torch-FedAvgM-run | INFO flwr 2023-11-26 13:23:26,579 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 23, 26, 579124), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:23:26,579 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 23, 26, 579124), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:24:00,489 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 24, 0, 489263), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:24:00,489 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 24, 0, 489263), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:24:36,188 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 24, 36, 188347), 'cpu_utilization': 53.7}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:24:36,188 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 24, 36, 188347), 'cpu_utilization': 53.7}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:25:10,643 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 25, 10, 642986), 'cpu_utilization': 52.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:25:10,643 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 25, 10, 642986), 'cpu_utilization': 52.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:26:05,452 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 26, 5, 452208), 'cpu_utilization': 53.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:26:05,452 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 26, 5, 452208), 'cpu_utilization': 53.6}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:26:39,070 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 26, 39, 70063), 'cpu_utilization': 53.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:26:39,070 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 26, 39, 70063), 'cpu_utilization': 53.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:27:14,881 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 27, 14, 880737), 'cpu_utilization': 53.8}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:27:14,881 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 27, 14, 880737), 'cpu_utilization': 53.8}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:27:40,330 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 27, 40, 330613), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:27:40,330 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 27, 40, 330613), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:28:33,993 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 28, 33, 993040), 'cpu_utilization': 54.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:28:33,993 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 28, 33, 993040), 'cpu_utilization': 54.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:29:00,131 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 29, 0, 131195), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:29:00,131 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 29, 0, 131195), 'cpu_utilization': 53.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:03,617 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 3, 617510), 'cpu_utilization': 27.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:03,617 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 3, 617510), 'cpu_utilization': 27.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:29,434 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 29, 434171), 'cpu_utilization': 53.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:30:29,434 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 30, 29, 434171), 'cpu_utilization': 53.3}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:23,061 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 23, 61473), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:23,061 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 23, 61473), 'cpu_utilization': 54.0}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:49,329 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 49, 328974), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:31:49,329 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 31, 49, 328974), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:25,045 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 25, 45198), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:25,045 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 25, 45198), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:50,416 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 50, 416558), 'cpu_utilization': 53.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:32:50,416 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 32, 50, 416558), 'cpu_utilization': 53.2}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:26,369 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 26, 369139), 'cpu_utilization': 53.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:26,369 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 26, 369139), 'cpu_utilization': 53.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:51,834 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 51, 834562), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:33:51,834 | client.py:82 | Instance i-0b25c1d4ccb47aeda : CPU usage history during fit() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 33, 51, 834562), 'cpu_utilization': 52.9}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:27,781 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 27, 781352), 'cpu_utilization': 53.5}
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:27,781 | client.py:104 | Instance i-0b25c1d4ccb47aeda : CPU usage history during evaluate() : {'timestamp': datetime.datetime(2023, 11, 26, 13, 34, 27, 781352), 'cpu_utilization': 53.5}
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,904 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | DEBUG flwr 2023-11-26 13:34:28,904 | connection.py:139 | gRPC channel closed
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,904 | app.py:215 | Disconnect and shut down
torch-FedAvgM-run | INFO flwr 2023-11-26 13:34:28,904 | app.py:215 | Disconnect and shut down
